2023-02-17-1751 20 2 10
2023-02-17-1752 40 4 21
2023-02-17-1753 40 4 17
2023-02-17-1754 20 2 8
2023-02-17-1755 20 2 5
2023-02-17-1756 20 2 9
2023-02-17-1757 20 2 12
2023-02-17-1758 20 2 19
2023-02-17-1759 20 2 5
2023-02-17-1760 20 2 11
2023-02-17-1761 40 4 13
2023-02-17-1762 40 4 1
2023-02-17-1763 20 2 18
2023-02-17-1764 20 2 13
2023-02-17-1765 20 2 3
2023-02-17-1766 40 4 22
2023-02-17-1767 20 2 14
2023-02-17-1768 40 4 4
2023-02-17-1769 20 2 9
2023-02-17-1770 20 2 15
2023-02-17-1771 40 4 2
2023-02-17-1772 40 4 17
2023-02-17-1773 20 2 10
2023-02-17-1774 20 2 6
2023-02-17-1775 40 4 20
2023-02-17-1776 40 4 0
2023-02-17-1777 40 4 18
2023-02-17-1778 40 4 8
2023-02-17-1779 40 4 11
2023-02-17-1780 40 4 11
2023-02-17-1781 20 2 5
2023-02-17-1782 20 2 3
2023-02-17-1783 40 4 6
2023-02-17-1784 40 4 5
2023-02-17-1785 20 2 18
2023-02-17-1786 40 4 3
2023-02-17-1787 20 2 2
2023-02-17-1788 40 4 8
2023-02-17-1789 20 2 9
2023-02-17-1790 40 4 15
2023-02-17-1791 20 2 18
2023-02-17-1792 40 4 1
2023-02-17-1793 20 2 16
2023-02-17-1794 20 2 5
2023-02-17-1795 20 2 12
2023-02-17-1796 20 2 17
2023-02-17-1797 40 4 1
2023-02-17-1798 40 4 0
2023-02-17-1799 20 2 3
2023-02-17-1800 20 2 11
2023-02-17-1801 20 2 20
2023-02-17-1802 20 2 5
2023-02-17-1803 20 2 13
2023-02-17-1804 40 4 0
2023-02-17-1805 20 2 0
2023-02-17-1806 20 2 15
2023-02-17-1807 20 2 5
2023-02-17-1808 20 2 17
2023-02-17-1809 20 2 13
2023-02-17-1810 20 2 10
2023-02-17-1811 20 2 2
2023-02-17-1812 20 2 14
2023-02-17-1813 40 4 13
2023-02-17-1814 20 2 15
2023-02-17-1815 40 4 21
2023-02-17-1816 40 4 14
2023-02-17-1817 40 4 15
2023-02-17-1818 40 4 10
2023-02-17-1819 40 4 18
2023-02-17-1820 40 4 4
2023-02-17-1821 20 2 12
2023-02-17-1822 40 4 11
2023-02-17-1823 20 2 1
2023-02-17-1824 40 4 8
2023-02-17-1825 40 4 14
2023-02-17-1826 20 2 3
2023-02-17-1827 40 4 14
2023-02-17-1828 20 2 12
2023-02-17-1829 20 2 0
2023-02-17-1830 40 4 17
2023-02-17-1831 20 2 16
2023-02-17-1832 20 2 19
2023-02-17-1833 20 2 4
2023-02-17-1834 40 4 15
2023-02-17-1835 40 4 13
2023-02-17-1836 20 2 2
2023-02-17-1837 40 4 1
2023-02-17-1838 40 4 10
2023-02-17-1839 20 2 9
2023-02-17-1840 20 2 8
2023-02-17-1841 40 4 17
2023-02-17-1842 20 2 19
2023-02-17-1843 40 4 5
2023-02-17-1844 40 4 13
2023-02-17-1845 40 4 18
2023-02-17-1846 20 2 3
2023-02-17-1847 20 2 8
2023-02-17-1848 20 2 1
2023-02-17-1849 20 2 14
2023-02-17-1850 40 4 6
2023-02-17-1851 20 2 1
2023-02-17-1852 40 4 9
2023-02-17-1853 40 4 0
2023-02-17-1854 40 4 0
2023-02-17-1855 20 2 14
2023-02-17-1856 40 4 3
2023-02-17-1857 40 4 13
2023-02-17-1858 40 4 22
2023-02-17-1859 20 2 4
2023-02-17-1860 40 4 2
2023-02-17-1861 40 4 15
2023-02-17-1862 20 2 1
2023-02-17-1863 40 4 11
2023-02-17-1864 40 4 10
2023-02-17-1865 20 2 10
2023-02-17-1866 20 2 17
2023-02-17-1867 20 2 17
2023-02-17-1868 40 4 9
2023-02-17-1869 40 4 0
2023-02-17-1870 20 2 16
2023-02-17-1871 20 2 16
2023-02-17-1872 40 4 1
2023-02-17-1873 20 2 3
2023-02-17-1874 40 4 4
2023-02-17-1875 40 4 13
2023-02-17-1876 20 2 12
2023-02-17-1877 20 2 2
2023-02-17-1878 40 4 11
2023-02-17-1879 40 4 1
2023-02-17-1880 20 2 5
2023-02-17-1881 40 4 16
2023-02-17-1882 20 2 20
2023-02-17-1883 40 4 22
2023-02-17-1884 20 2 1
2023-02-17-1885 40 4 2
2023-02-17-1886 40 4 18
2023-02-17-1887 20 2 16
2023-02-17-1888 40 4 10
2023-02-17-1889 40 4 6
2023-02-17-1890 40 4 8
2023-02-17-1891 40 4 18
2023-02-17-1892 20 2 14
2023-02-17-1893 20 2 16
2023-02-17-1894 20 2 11
2023-02-17-1895 20 2 3
2023-02-17-1896 20 2 10
2023-02-17-1897 20 2 7
2023-02-17-1898 20 2 16
2023-02-17-1899 40 4 3
2023-02-17-1900 20 2 13
2023-02-17-1901 40 4 9
2023-02-17-1902 40 4 20
2023-02-17-1903 40 4 20
2023-02-17-1904 40 4 20
2023-02-17-1905 40 4 20
2023-02-17-1906 20 2 13
2023-02-17-1907 40 4 8
2023-02-17-1908 20 2 3
2023-02-17-1909 20 2 8
2023-02-17-1910 40 4 15
2023-02-17-1911 40 4 0
2023-02-17-1912 40 4 21
2023-02-17-1913 20 2 13
2023-02-17-1914 20 2 3
2023-02-17-1915 40 4 19
2023-02-17-1916 20 2 16
2023-02-17-1917 20 2 15
2023-02-17-1918 20 2 4
2023-02-17-1919 40 4 4
2023-02-17-1920 20 2 17
2023-02-17-1921 20 2 17
2023-02-17-1922 20 2 1
2023-02-17-1923 20 2 18
2023-02-17-1924 20 2 8
2023-02-17-1925 20 2 3
2023-02-17-1926 20 2 10
2023-02-17-1927 40 4 9
2023-02-17-1928 40 4 6
2023-02-17-1929 20 2 11
2023-02-17-1930 40 4 0
2023-02-17-1931 40 4 12
2023-02-17-1932 20 2 0
2023-02-17-1933 40 4 14
2023-02-17-1934 40 4 7
2023-02-17-1935 20 2 19
2023-02-17-1936 20 2 17
2023-02-17-1937 20 2 0
2023-02-17-1938 20 2 16
2023-02-17-1939 20 2 9
2023-02-17-1940 40 4 4
2023-02-17-1941 20 2 7
2023-02-17-1942 40 4 3
2023-02-17-1943 20 2 3
2023-02-17-1944 40 4 22
2023-02-17-1945 20 2 19
2023-02-17-1946 20 2 1
2023-02-17-1947 40 4 18
2023-02-17-1948 20 2 14
2023-02-17-1949 20 2 3
2023-02-17-1950 20 2 10
2023-02-17-1951 20 2 9
2023-02-17-1952 40 4 4
2023-02-17-1953 40 4 11
2023-02-17-1954 20 2 2
2023-02-17-1955 40 4 22
2023-02-17-1956 20 2 4
2023-02-17-1957 20 2 3
2023-02-17-1958 40 4 20
2023-02-17-1959 40 4 6
2023-02-17-1960 40 4 4
2023-02-17-1961 20 2 11
2023-02-17-1962 20 2 6
2023-02-17-1963 20 2 5
2023-02-17-1964 20 2 18
2023-02-17-1965 40 4 15
2023-02-17-1966 40 4 18
2023-02-17-1967 20 2 11
2023-02-17-1968 20 2 17
2023-02-17-1969 20 2 4
2023-02-17-1970 20 2 17
2023-02-17-1971 20 2 19
2023-02-17-1972 40 4 21
2023-02-17-1973 40 4 5
2023-02-17-1974 20 2 16
2023-02-17-1975 20 2 8
2023-02-17-1976 20 2 8
2023-02-17-1977 40 4 14
2023-02-17-1978 40 4 10
2023-02-17-1979 20 2 6
2023-02-17-1980 40 4 15
2023-02-17-1981 20 2 14
2023-02-17-1982 40 4 19
2023-02-17-1983 40 4 18
2023-02-17-1984 40 4 6
2023-02-17-1985 20 2 3
2023-02-17-1986 20 2 14
2023-02-17-1987 20 2 3
2023-02-17-1988 20 2 20
2023-02-17-1989 40 4 13
2023-02-17-1990 20 2 0
2023-02-17-1991 20 2 0
2023-02-17-1992 20 2 20
2023-02-17-1993 20 2 18
2023-02-17-1994 40 4 17
2023-02-17-1995 40 4 10
2023-02-17-1996 20 2 14
2023-02-17-1997 40 4 13
2023-02-17-1998 20 2 8
2023-02-17-1999 20 2 1
2023-02-17-2000 20 2 2
2023-02-17-2001 20 2 9
2023-02-17-2002 20 2 12
2023-02-17-2003 40 4 2
2023-02-17-2004 20 2 11
2023-02-17-2005 40 4 1
2023-02-17-2006 20 2 18
2023-02-17-2007 40 4 21
2023-02-17-2008 20 2 17
2023-02-17-2009 20 2 15
2023-02-17-2010 20 2 13
2023-02-17-2011 20 2 0
2023-02-17-2012 40 4 11
2023-02-17-2013 20 2 15
2023-02-17-2014 40 4 6
2023-02-17-2015 20 2 20
2023-02-17-2016 20 2 3
2023-02-17-2017 20 2 13
2023-02-17-2018 20 2 18
2023-02-17-2019 40 4 19
2023-02-17-2020 40 4 14
2023-02-17-2021 40 4 21
2023-02-17-2022 20 2 17
2023-02-17-2023 40 4 4
2023-02-17-2024 20 2 11
2023-02-17-2025 20 2 3
2023-02-17-2026 40 4 1
2023-02-17-2027 40 4 4
2023-02-17-2028 40 4 18
2023-02-17-2029 20 2 3
2023-02-17-2030 40 4 5
2023-02-17-2031 40 4 14
2023-02-17-2032 20 2 9
2023-02-17-2033 20 2 7
2023-02-17-2034 40 4 8
2023-02-17-2035 40 4 8
2023-02-17-2036 20 2 20
2023-02-17-2037 20 2 19
2023-02-17-2038 20 2 18
2023-02-17-2039 40 4 4
2023-02-17-2040 40 4 2
2023-02-17-2041 20 2 15
2023-02-17-2042 20 2 13
2023-02-17-2043 20 2 9
2023-02-17-2044 40 4 16
2023-02-17-2045 20 2 12
2023-02-17-2046 40 4 3
2023-02-17-2047 20 2 19
2023-02-17-2048 40 4 12
2023-02-17-2049 40 4 2
2023-02-17-2050 40 4 8
2023-02-17-2051 20 2 3
2023-02-17-2052 20 2 18
2023-02-17-2053 20 2 17
2023-02-17-2054 20 2 11
2023-02-17-2055 20 2 2
2023-02-17-2056 40 4 1
2023-02-17-2057 40 4 0
2023-02-17-2058 40 4 10
2023-02-17-2059 40 4 17
2023-02-17-2060 40 4 4
2023-02-17-2061 40 4 12
2023-02-17-2062 20 2 18
2023-02-17-2063 40 4 9
2023-02-17-2064 20 2 7
2023-02-17-2065 20 2 14
2023-02-17-2066 20 2 12
2023-02-17-2067 40 4 5
2023-02-17-2068 20 2 2
2023-02-17-2069 20 2 18
2023-02-17-2070 20 2 4
2023-02-17-2071 40 4 2
2023-02-17-2072 20 2 20
2023-02-17-2073 40 4 19
2023-02-17-2074 20 2 20
2023-02-17-2075 20 2 4
2023-02-17-2076 40 4 4
2023-02-17-2077 40 4 1
2023-02-17-2078 20 2 10
2023-02-17-2079 20 2 14
2023-02-17-2080 20 2 5
2023-02-17-2081 20 2 6
2023-02-17-2082 40 4 12
2023-02-17-2083 40 4 7
2023-02-17-2084 40 4 19
2023-02-17-2085 40 4 19
2023-02-17-2086 40 4 20
2023-02-17-2087 20 2 17
2023-02-17-2088 20 2 12
2023-02-17-2089 20 2 3
2023-02-17-2090 40 4 8
2023-02-17-2091 40 4 4
2023-02-17-2092 20 2 11
2023-02-17-2093 40 4 17
2023-02-17-2094 20 2 18
2023-02-17-2095 20 2 5
2023-02-17-2096 40 4 14
2023-02-17-2097 40 4 14
2023-02-17-2098 20 2 4
2023-02-17-2099 20 2 7
2023-02-17-2100 40 4 17
2023-02-17-2101 40 4 2
2023-02-17-2102 20 2 17
2023-02-17-2103 40 4 12
2023-02-17-2104 20 2 16
2023-02-17-2105 40 4 18
2023-02-17-2106 40 4 7
2023-02-17-2107 20 2 10
2023-02-17-2108 20 2 12
2023-02-17-2109 20 2 15
2023-02-17-2110 40 4 20
2023-02-17-2111 20 2 4
2023-02-17-2112 20 2 19
2023-02-17-2113 40 4 15
2023-02-17-2114 40 4 18
2023-02-17-2115 20 2 1
2023-02-17-2116 20 2 1
2023-02-17-2117 20 2 12
2023-02-17-2118 20 2 11
2023-02-17-2119 40 4 8
2023-02-17-2120 40 4 22
2023-02-17-2121 20 2 8
2023-02-17-2122 20 2 20
2023-02-17-2123 20 2 3
2023-02-17-2124 40 4 10
2023-02-17-2125 40 4 14
2023-02-17-2126 20 2 1
2023-02-17-2127 40 4 2
2023-02-17-2128 40 4 2
2023-02-17-2129 20 2 3
2023-02-17-2130 20 2 12
2023-02-17-2131 20 2 15
2023-02-17-2132 40 4 15
2023-02-17-2133 20 2 8
2023-02-17-2134 40 4 2
2023-02-17-2135 20 2 13
2023-02-17-2136 20 2 12
2023-02-17-2137 40 4 1
2023-02-17-2138 20 2 10
2023-02-17-2139 20 2 9
2023-02-17-2140 40 4 16
2023-02-17-2141 40 4 21
2023-02-17-2142 40 4 17
2023-02-17-2143 20 2 5
2023-02-17-2144 20 2 3
2023-02-17-2145 40 4 19
2023-02-17-2146 20 2 4
2023-02-17-2147 20 2 12
2023-02-17-2148 40 4 16
2023-02-17-2149 40 4 0
2023-02-17-2150 40 4 4
2023-02-17-2151 20 2 6
2023-02-17-2152 40 4 16
2023-02-17-2153 20 2 18
2023-02-17-2154 20 2 12
2023-02-17-2155 40 4 16
2023-02-17-2156 40 4 1
2023-02-17-2157 40 4 2
2023-02-17-2158 20 2 9
2023-02-17-2159 40 4 5
2023-02-17-2160 40 4 19
2023-02-17-2161 40 4 13
2023-02-17-2162 40 4 12
2023-02-17-2163 20 2 18
2023-02-17-2164 40 4 20
2023-02-17-2165 40 4 6
2023-02-17-2166 20 2 20
2023-02-17-2167 20 2 13
2023-02-17-2168 40 4 1
2023-02-17-2169 40 4 18
2023-02-17-2170 40 4 3
2023-02-17-2171 20 2 20
2023-02-17-2172 40 4 6
2023-02-17-2173 20 2 17
2023-02-17-2174 20 2 9
2023-02-17-2175 40 4 6
2023-02-17-2176 20 2 15
2023-02-17-2177 40 4 18
2023-02-17-2178 20 2 5
2023-02-17-2179 40 4 17
2023-02-17-2180 40 4 8
2023-02-17-2181 40 4 17
2023-02-17-2182 40 4 12
2023-02-17-2183 40 4 19
2023-02-17-2184 40 4 22
2023-02-17-2185 40 4 14
2023-02-17-2186 40 4 22
2023-02-17-2187 20 2 10
2023-02-17-2188 40 4 7
2023-02-17-2189 20 2 15
2023-02-17-2190 20 2 14
2023-02-17-2191 20 2 10
2023-02-17-2192 40 4 9
2023-02-17-2193 40 4 3
2023-02-17-2194 40 4 18
2023-02-17-2195 20 2 14
2023-02-17-2196 20 2 3
2023-02-17-2197 20 2 12
2023-02-17-2198 20 2 4
2023-02-17-2199 20 2 0
2023-02-17-2200 20 2 8
2023-02-17-2201 20 2 3
2023-02-17-2202 20 2 2
2023-02-17-2203 40 4 9
2023-02-17-2204 20 2 12
2023-02-17-2205 20 2 5
2023-02-17-2206 40 4 12
2023-02-17-2207 20 2 19
2023-02-17-2208 20 2 2
2023-02-17-2209 20 2 7
2023-02-17-2210 40 4 16
2023-02-17-2211 20 2 0
2023-02-17-2212 40 4 13
2023-02-17-2213 40 4 6
2023-02-17-2214 20 2 5
2023-02-17-2215 20 2 8
2023-02-17-2216 40 4 3
2023-02-17-2217 20 2 7
2023-02-17-2218 40 4 6
2023-02-17-2219 20 2 11
2023-02-17-2220 40 4 2
2023-02-17-2221 40 4 5
2023-02-17-2222 20 2 5
2023-02-17-2223 40 4 6
2023-02-17-2224 20 2 1
2023-02-17-2225 40 4 19
2023-02-17-2226 20 2 6
2023-02-17-2227 20 2 3
2023-02-17-2228 20 2 18
2023-02-17-2229 20 2 14
2023-02-17-2230 40 4 17
2023-02-17-2231 20 2 20
2023-02-17-2232 40 4 14
2023-02-17-2233 40 4 20
2023-02-17-2234 40 4 20
2023-02-17-2235 20 2 7
2023-02-17-2236 20 2 7
2023-02-17-2237 40 4 10
2023-02-17-2238 20 2 11
2023-02-17-2239 20 2 20
2023-02-17-2240 40 4 13
2023-02-17-2241 40 4 2
2023-02-17-2242 40 4 10
2023-02-17-2243 20 2 16
2023-02-17-2244 40 4 14
2023-02-17-2245 20 2 15
2023-02-17-2246 40 4 5
2023-02-17-2247 20 2 8
2023-02-17-2248 40 4 16
2023-02-17-2249 40 4 14
2023-02-17-2250 20 2 11
2023-02-17-2251 20 2 10
2023-02-17-2252 20 2 8
2023-02-17-2253 40 4 10
2023-02-17-2254 40 4 10
2023-02-17-2255 40 4 8
2023-02-17-2256 20 2 4
2023-02-17-2257 20 2 16
2023-02-17-2258 20 2 5
2023-02-17-2259 20 2 5
2023-02-17-2260 40 4 17
2023-02-17-2261 20 2 15
2023-02-17-2262 40 4 21
2023-02-17-2263 20 2 18
2023-02-17-2264 40 4 13
2023-02-17-2265 40 4 3
2023-02-17-2266 20 2 0
2023-02-17-2267 40 4 10
2023-02-17-2268 20 2 4
2023-02-17-2269 40 4 15
2023-02-17-2270 40 4 22
2023-02-17-2271 40 4 21
2023-02-17-2272 20 2 13
2023-02-17-2273 40 4 6
2023-02-17-2274 40 4 15
2023-02-17-2275 20 2 8
2023-02-17-2276 40 4 6
2023-02-17-2277 40 4 19
2023-02-17-2278 40 4 22
2023-02-17-2279 40 4 22
2023-02-17-2280 20 2 12
2023-02-17-2281 20 2 11
2023-02-17-2282 20 2 3
2023-02-17-2283 20 2 7
2023-02-17-2284 40 4 22
2023-02-17-2285 20 2 8
2023-02-17-2286 40 4 9
2023-02-17-2287 40 4 1
2023-02-17-2288 40 4 12
2023-02-17-2289 20 2 12
2023-02-17-2290 20 2 14
2023-02-17-2291 40 4 1
2023-02-17-2292 40 4 13
2023-02-17-2293 40 4 20
2023-02-17-2294 20 2 16
2023-02-17-2295 40 4 19
2023-02-17-2296 40 4 1
2023-02-17-2297 40 4 4
2023-02-17-2298 40 4 3
2023-02-17-2299 20 2 19
2023-02-17-2300 40 4 21
2023-02-17-2301 40 4 13
2023-02-17-2302 40 4 0
2023-02-17-2303 20 2 5
2023-02-17-2304 40 4 7
2023-02-17-2305 20 2 16
2023-02-17-2306 40 4 20
2023-02-17-2307 20 2 17
2023-02-17-2308 20 2 14
2023-02-17-2309 20 2 11
2023-02-17-2310 20 2 16
2023-02-17-2311 20 2 16
2023-02-17-2312 40 4 14
2023-02-17-2313 20 2 4
2023-02-17-2314 40 4 4
2023-02-17-2315 40 4 0
2023-02-17-2316 40 4 4
2023-02-17-2317 40 4 15
2023-02-17-2318 40 4 3
2023-02-17-2319 20 2 19
2023-02-17-2320 40 4 8
2023-02-17-2321 40 4 9
2023-02-17-2322 20 2 8
2023-02-17-2323 20 2 13
2023-02-17-2324 20 2 12
2023-02-17-2325 20 2 17
2023-02-17-2326 40 4 19
2023-02-17-2327 40 4 6
2023-02-17-2328 20 2 9
2023-02-17-2329 20 2 11
2023-02-17-2330 40 4 6
2023-02-17-2331 20 2 15
2023-02-17-2332 20 2 8
2023-02-17-2333 20 2 20
2023-02-17-2334 40 4 9
2023-02-17-2335 40 4 0
2023-02-17-2336 40 4 6
2023-02-17-2337 20 2 19
2023-02-17-2338 40 4 22
2023-02-17-2339 20 2 1
2023-02-17-2340 20 2 18
2023-02-17-2341 40 4 9
2023-02-17-2342 20 2 17
2023-02-17-2343 20 2 20
2023-02-17-2344 40 4 7
2023-02-17-2345 40 4 13
2023-02-17-2346 40 4 5
2023-02-17-2347 20 2 10
2023-02-17-2348 20 2 4
2023-02-17-2349 40 4 15
2023-02-17-2350 40 4 1
2023-02-17-2351 40 4 12
2023-02-17-2352 40 4 17
2023-02-17-2353 20 2 15
2023-02-17-2354 40 4 1
2023-02-17-2355 40 4 1
2023-02-17-2356 40 4 6
2023-02-17-2357 40 4 3
2023-02-17-2358 20 2 1
2023-02-17-2359 40 4 2
2023-02-17-2360 40 4 9
2023-02-17-2361 40 4 4
2023-02-17-2362 20 2 12
2023-02-17-2363 40 4 16
2023-02-17-2364 20 2 14
2023-02-17-2365 20 2 1
2023-02-17-2366 40 4 21
2023-02-17-2367 40 4 4
2023-02-17-2368 40 4 7
2023-02-17-2369 20 2 9
2023-02-17-2370 20 2 19
2023-02-17-2371 40 4 11
2023-02-17-2372 20 2 6
2023-02-17-2373 20 2 4
2023-02-17-2374 20 2 14
2023-02-17-2375 20 2 11
2023-02-17-2376 20 2 16
2023-02-17-2377 20 2 14
2023-02-17-2378 40 4 9
2023-02-17-2379 20 2 19
2023-02-17-2380 40 4 1
2023-02-17-2381 20 2 10
2023-02-17-2382 20 2 10
2023-02-17-2383 40 4 12
2023-02-17-2384 40 4 2
2023-02-17-2385 40 4 1
2023-02-17-2386 40 4 17
2023-02-17-2387 40 4 2
2023-02-17-2388 20 2 12
2023-02-17-2389 40 4 20
2023-02-17-2390 40 4 14
2023-02-17-2391 40 4 12
2023-02-17-2392 40 4 21
2023-02-17-2393 20 2 0
2023-02-17-2394 40 4 4
2023-02-17-2395 40 4 15
2023-02-17-2396 20 2 4
2023-02-17-2397 40 4 5
2023-02-17-2398 20 2 13
2023-02-17-2399 40 4 19
2023-02-17-2400 20 2 7
2023-02-17-2401 40 4 20
2023-02-17-2402 20 2 19
2023-02-17-2403 20 2 8
2023-02-17-2404 40 4 20
2023-02-17-2405 20 2 15
2023-02-17-2406 40 4 3
2023-02-17-2407 20 2 5
2023-02-17-2408 20 2 9
2023-02-17-2409 20 2 13
2023-02-17-2410 40 4 17
2023-02-17-2411 40 4 18
2023-02-17-2412 40 4 4
2023-02-17-2413 40 4 22
2023-02-17-2414 40 4 6
2023-02-17-2415 40 4 11
2023-02-17-2416 20 2 11
2023-02-17-2417 20 2 7
2023-02-17-2418 20 2 14
2023-02-17-2419 40 4 6
2023-02-17-2420 20 2 20
2023-02-17-2421 40 4 8
2023-02-17-2422 20 2 3
2023-02-17-2423 20 2 16
2023-02-17-2424 40 4 11
2023-02-17-2425 40 4 15
2023-02-17-2426 40 4 2
2023-02-17-2427 40 4 0
2023-02-17-2428 20 2 17
2023-02-17-2429 20 2 16
2023-02-17-2430 20 2 2
2023-02-17-2431 20 2 20
2023-02-17-2432 20 2 14
2023-02-17-2433 20 2 10
2023-02-17-2434 40 4 16
2023-02-17-2435 20 2 9
2023-02-17-2436 40 4 12
2023-02-17-2437 20 2 6
2023-02-17-2438 20 2 19
2023-02-17-2439 20 2 1
2023-02-17-2440 40 4 19
2023-02-17-2441 40 4 18
2023-02-17-2442 20 2 7
2023-02-17-2443 20 2 11
2023-02-17-2444 40 4 21
2023-02-17-2445 40 4 3
2023-02-17-2446 40 4 21
2023-02-17-2447 40 4 10
2023-02-17-2448 20 2 10
2023-02-17-2449 20 2 12
2023-02-17-2450 20 2 17
2023-02-17-2451 40 4 1
2023-02-17-2452 20 2 11
2023-02-17-2453 20 2 11
2023-02-17-2454 20 2 17
2023-02-17-2455 40 4 15
2023-02-17-2456 40 4 20
2023-02-17-2457 40 4 14
2023-02-17-2458 20 2 15
2023-02-17-2459 40 4 2
2023-02-17-2460 20 2 0
2023-02-17-2461 40 4 20
2023-02-17-2462 20 2 4
2023-02-17-2463 20 2 11
2023-02-17-2464 40 4 7
2023-02-17-2465 20 2 20
2023-02-17-2466 40 4 6
2023-02-17-2467 40 4 6
2023-02-17-2468 40 4 0
2023-02-17-2469 20 2 6
2023-02-17-2470 40 4 2
2023-02-17-2471 40 4 17
2023-02-17-2472 40 4 11
2023-02-17-2473 40 4 5
2023-02-17-2474 20 2 14
2023-02-17-2475 20 2 9
2023-02-17-2476 20 2 13
2023-02-17-2477 20 2 6
2023-02-17-2478 20 2 1
2023-02-17-2479 40 4 13
2023-02-17-2480 20 2 10
2023-02-17-2481 40 4 9
2023-02-17-2482 20 2 19
2023-02-17-2483 40 4 12
2023-02-17-2484 40 4 2
2023-02-17-2485 20 2 15
2023-02-17-2486 20 2 13
2023-02-17-2487 20 2 15
2023-02-17-2488 40 4 8
2023-02-17-2489 20 2 2
2023-02-17-2490 40 4 16
2023-02-17-2491 20 2 17
2023-02-17-2492 20 2 18
2023-02-17-2493 40 4 17
2023-02-17-2494 40 4 22
2023-02-17-2495 40 4 19
2023-02-17-2496 40 4 9
2023-02-17-2497 20 2 11
2023-02-17-2498 40 4 4
2023-02-17-2499 20 2 15
2023-02-17-2500 20 2 19
2023-02-17-2501 40 4 16
2023-02-17-2502 20 2 10
2023-02-17-2503 40 4 6
2023-02-17-2504 20 2 6
2023-02-17-2505 40 4 5
2023-02-17-2506 40 4 18
2023-02-17-2507 40 4 19
2023-02-17-2508 40 4 11
2023-02-17-2509 40 4 3
2023-02-17-2510 40 4 12
2023-02-17-2511 40 4 1
2023-02-17-2512 20 2 12
2023-02-17-2513 40 4 11
2023-02-17-2514 20 2 4
2023-02-17-2515 40 4 22
2023-02-17-2516 20 2 19
2023-02-17-2517 40 4 6
2023-02-17-2518 20 2 17
2023-02-17-2519 20 2 17
2023-02-17-2520 20 2 16
2023-02-17-2521 20 2 17
2023-02-17-2522 40 4 20
2023-02-17-2523 20 2 6
2023-02-17-2524 20 2 13
2023-02-17-2525 40 4 14
2023-02-17-2526 40 4 8
2023-02-17-2527 20 2 9
2023-02-17-2528 20 2 7
2023-02-17-2529 20 2 8
2023-02-17-2530 40 4 13
2023-02-17-2531 40 4 11
2023-02-17-2532 40 4 10
2023-02-17-2533 20 2 18
2023-02-17-2534 20 2 3
2023-02-17-2535 40 4 20
2023-02-17-2536 20 2 4
2023-02-17-2537 20 2 10
2023-02-17-2538 20 2 3
2023-02-17-2539 20 2 20
2023-02-17-2540 40 4 22
2023-02-17-2541 40 4 20
2023-02-17-2542 20 2 12
2023-02-17-2543 40 4 3
2023-02-17-2544 40 4 1
2023-02-17-2545 40 4 16
2023-02-17-2546 20 2 3
2023-02-17-2547 20 2 1
2023-02-17-2548 20 2 10
2023-02-17-2549 20 2 15
2023-02-17-2550 40 4 18
2023-02-17-2551 20 2 18
2023-02-17-2552 40 4 8
2023-02-17-2553 40 4 7
2023-02-17-2554 40 4 22
2023-02-17-2555 20 2 14
2023-02-17-2556 40 4 7
2023-02-17-2557 20 2 10
2023-02-17-2558 40 4 14
2023-02-17-2559 40 4 6
2023-02-17-2560 20 2 18
2023-02-17-2561 40 4 0
2023-02-17-2562 40 4 20
2023-02-17-2563 20 2 6
2023-02-17-2564 40 4 15
2023-02-17-2565 40 4 22
2023-02-17-2566 20 2 2
2023-02-17-2567 20 2 17
2023-02-17-2568 40 4 11
2023-02-17-2569 40 4 4
2023-02-17-2570 40 4 14
2023-02-17-2571 20 2 19
2023-02-17-2572 40 4 19
2023-02-17-2573 40 4 5
2023-02-17-2574 40 4 20
2023-02-17-2575 20 2 1
2023-02-17-2576 20 2 5
2023-02-17-2577 20 2 5
2023-02-17-2578 20 2 19
2023-02-17-2579 40 4 19
2023-02-17-2580 20 2 17
2023-02-17-2581 40 4 12
2023-02-17-2582 20 2 9
2023-02-17-2583 40 4 7
2023-02-17-2584 40 4 19
2023-02-17-2585 20 2 6
2023-02-17-2586 20 2 7
2023-02-17-2587 20 2 3
2023-02-17-2588 40 4 9
2023-02-17-2589 40 4 2
2023-02-17-2590 40 4 16
2023-02-17-2591 40 4 13
2023-02-17-2592 40 4 6
2023-02-17-2593 40 4 8
2023-02-17-2594 20 2 16
2023-02-17-2595 40 4 6
2023-02-17-2596 20 2 5
2023-02-17-2597 20 2 17
2023-02-17-2598 20 2 20
2023-02-17-2599 40 4 22
2023-02-17-2600 20 2 5
2023-02-17-2601 20 2 12
2023-02-17-2602 20 2 8
2023-02-17-2603 20 2 0
2023-02-17-2604 20 2 8
2023-02-17-2605 40 4 14
2023-02-17-2606 40 4 4
2023-02-17-2607 40 4 16
2023-02-17-2608 40 4 15
2023-02-17-2609 20 2 5
2023-02-17-2610 40 4 11
2023-02-17-2611 40 4 21
2023-02-17-2612 40 4 7
2023-02-17-2613 40 4 12
2023-02-17-2614 20 2 16
2023-02-17-2615 40 4 14
2023-02-17-2616 40 4 20
2023-02-17-2617 40 4 13
2023-02-17-2618 40 4 21
2023-02-17-2619 20 2 17
2023-02-17-2620 20 2 4
2023-02-17-2621 40 4 16
2023-02-17-2622 20 2 19
2023-02-17-2623 20 2 8
2023-02-17-2624 40 4 13
2023-02-17-2625 20 2 5
